LIABILITIES          ID                   Segment                           Amount       Rate  Base Rate     Spread    Rate Type  Repricing   Orig. Mat.  Resid. Mat.
======================================================================================================================================================
                     nmd_retail_current_000001 Retail Current (NMD)               28200      2.06%      3.98%     -1.92%      Managed        O/N          0.0          0.0
                     term_deposit_0188    Term Deposit                          21      3.33%      3.75%     -0.42%        Fixed    At Mat.          0.5         0.39
                     term_deposit_0189    Term Deposit                          13      3.29%      3.67%     -0.38%        Fixed    At Mat.          5.0         3.52
                     term_deposit_0190    Term Deposit                           5      2.93%      3.54%     -0.61%        Fixed    At Mat.          2.0         1.72
                     term_deposit_0191    Term Deposit                          22      3.36%      3.62%     -0.26%        Fixed    At Mat.          1.0          0.8
                     term_deposit_0192    Term Deposit                          12      3.02%      3.81%     -0.79%        Fixed    At Mat.         0.25         0.23
                     term_deposit_0193    Term Deposit                          12      3.05%      3.62%     -0.57%        Fixed    At Mat.          1.0         0.41
                     term_deposit_0194    Term Deposit                          14      3.30%      3.54%     -0.24%        Fixed    At Mat.          2.0          1.4
                     term_deposit_0195    Term Deposit                          55      3.03%      3.81%     -0.78%        Fixed    At Mat.         0.25         0.16
                     term_deposit_0196    Term Deposit                          82      2.88%      3.55%     -0.67%        Fixed    At Mat.          3.0          1.7
                     term_deposit_0197    Term Deposit                          22      3.50%      3.81%     -0.31%        Fixed    At Mat.         0.25         0.16
                     term_deposit_0198    Term Deposit                          15      3.61%      3.81%     -0.20%        Fixed    At Mat.         0.25         0.16
                     term_deposit_0199    Term Deposit                          10      3.19%      3.62%     -0.43%        Fixed    At Mat.          1.0         0.66
                     term_deposit_0200    Term Deposit                          26      2.79%      3.62%     -0.83%        Fixed    At Mat.          1.0         0.75
                     term_deposit_0201    Term Deposit                          56      3.11%      3.54%     -0.43%        Fixed    At Mat.          2.0         1.93
                     term_deposit_0202    Term Deposit                          17      3.27%      3.62%     -0.35%        Fixed    At Mat.          1.0         0.86
                     term_deposit_0203    Term Deposit                           5      3.08%      3.55%     -0.47%        Fixed    At Mat.          3.0          2.8
                     term_deposit_0204    Term Deposit                          29      3.15%      3.62%     -0.47%        Fixed    At Mat.          1.0         0.72
                     term_deposit_0205    Term Deposit                          35      3.40%      3.75%     -0.35%        Fixed    At Mat.          0.5         0.46
                     term_deposit_0206    Term Deposit                           7      2.95%      3.62%     -0.67%        Fixed    At Mat.          1.0         0.82
                     term_deposit_0207    Term Deposit                          21      3.15%      3.75%     -0.60%        Fixed    At Mat.          0.5          0.4
                     term_deposit_0208    Term Deposit                          25      3.02%      3.62%     -0.60%        Fixed    At Mat.          1.0          0.6
                     term_deposit_0209    Term Deposit                          18      3.21%      3.67%     -0.46%        Fixed    At Mat.          5.0         3.41
                     term_deposit_0210    Term Deposit                          12      3.05%      3.75%     -0.70%        Fixed    At Mat.          0.5         0.33
                     term_deposit_0211    Term Deposit                          36      3.32%      3.62%     -0.30%        Fixed    At Mat.          1.0         0.86
                     term_deposit_0212    Term Deposit                          15      3.34%      3.62%     -0.28%        Fixed    At Mat.          1.0         0.75
                     term_deposit_0213    Term Deposit                           8      3.52%      3.62%     -0.10%        Fixed    At Mat.          1.0         0.94
                     term_deposit_0214    Term Deposit                           6      2.96%      3.54%     -0.57%        Fixed    At Mat.          2.0         1.55
                     term_deposit_0215    Term Deposit                          41      3.28%      3.62%     -0.34%        Fixed    At Mat.          1.0         0.41
                     term_deposit_0216    Term Deposit                          28      2.91%      3.67%     -0.76%        Fixed    At Mat.          5.0         2.93
                     term_deposit_0217    Term Deposit                          20      2.91%      3.62%     -0.71%        Fixed    At Mat.          1.0         0.52
                     term_deposit_0218    Term Deposit                          15      2.83%      3.62%     -0.79%        Fixed    At Mat.          1.0         0.48
